From_ID,Origin,To_ID,Destination,Time
KG27,Taman Suntex,KJ30,SS 18,65
KG28,Sri Raya,KJ30,SS 18,61
KG29,Bandar Tun Hussein Onn,KJ30,SS 18,59
KG30,Batu 11 Cheras,KJ30,SS 18,57
KG31,Bukit Dukung,KJ30,SS 18,55
KG33,Sungai Jernih,KJ30,SS 18,51
KG34,Stadium Kajang,KJ30,SS 18,47
KG35,Kajang,KJ30,SS 18,76
KJ1,Gombak,KJ31,USJ 7 (KJL),72
KJ2,Taman Melati,KJ31,USJ 7 (KJL),69
KJ3,Wangsa Maju,KJ31,USJ 7 (KJL),65
KJ4,Sri Rampai,KJ31,USJ 7 (KJL),63
KJ5,Setiawangsa,KJ31,USJ 7 (KJL),57
KJ6,Jelatek,KJ31,USJ 7 (KJL),55
KJ7,Dato' Keramat,KJ31,USJ 7 (KJL),54
KJ8,Damai,KJ31,USJ 7 (KJL),53
KJ9,Ampang Park,KJ31,USJ 7 (KJL),51
KJ10,KLCC,KJ31,USJ 7 (KJL),50
KJ11,Kampung Baru,KJ31,USJ 7 (KJL),48
KJ12,Dang Wangi,KJ31,USJ 7 (KJL),46
KJ13,Masjid Jamek (KJL),KJ31,USJ 7 (KJL),44
KJ14,Pasar Seni (KJL),KJ31,USJ 7 (KJL),43
KJ15,KL Sentral (KJL),KJ31,USJ 7 (KJL),40
KJ16,Bangsar,KJ31,USJ 7 (KJL),38
KJ17,Abdullah Hukum,KJ31,USJ 7 (KJL),35
KJ18,Kerinchi,KJ31,USJ 7 (KJL),34
KJ19,Universiti,KJ31,USJ 7 (KJL),32
KJ20,Taman Jaya,KJ31,USJ 7 (KJL),28
KJ21,Asia Jaya,KJ31,USJ 7 (KJL),26
KJ22,Taman Paramount,KJ31,USJ 7 (KJL),23
KJ23,Taman Bahagia,KJ31,USJ 7 (KJL),20
KJ24,Kelana Jaya,KJ31,USJ 7 (KJL),18
KJ25,Lembah Subang,KJ31,USJ 7 (KJL),15
KJ26,Ara Damansara,KJ31,USJ 7 (KJL),13
KJ27,Glenmarie,KJ31,USJ 7 (KJL),10
KJ28,Subang Jaya,KJ31,USJ 7 (KJL),9
KJ29,SS 15,KJ31,USJ 7 (KJL),5
KJ30,SS 18,KJ31,USJ 7 (KJL),3
KJ31,USJ 7 (KJL),KJ31,USJ 7 (KJL),0
KJ32,Taipan,KJ31,USJ 7 (KJL),1
KJ33,Wawasan,KJ31,USJ 7 (KJL),4
KJ34,USJ 21,KJ31,USJ 7 (KJL),6
KJ35,Alam Megah,KJ31,USJ 7 (KJL),9
KJ36,Subang Alam,KJ31,USJ 7 (KJL),12
KJ37,Putra Heights (KJL),KJ31,USJ 7 (KJL),16
KG4,Sungai Buloh,KJ31,USJ 7 (KJL),76
KG5,Kampung Selamat,KJ31,USJ 7 (KJL),73
KG5A,Kwasa Damansara,KJ31,USJ 7 (KJL),68
KG6,Kwasa Sentral,KJ31,USJ 7 (KJL),66
KG7,Kota Damansara,KJ31,USJ 7 (KJL),62
KG8,Surian,KJ31,USJ 7 (KJL),60
KG9,Mutiara Damansara,KJ31,USJ 7 (KJL),58
KG10,Bandar Utama,KJ31,USJ 7 (KJL),56
KG12,TTDI,KJ31,USJ 7 (KJL),52
KG12A,Phileo Damansara,KJ31,USJ 7 (KJL),48
KG13,Pusat Bandar Damansara,KJ31,USJ 7 (KJL),77
KG14,Semantan,KJ31,USJ 7 (KJL),74
KG15,Muzium Negara,KJ31,USJ 7 (KJL),69
KG16,Pasar Seni (SBK),KJ31,USJ 7 (KJL),67
KG17,Merdeka,KJ31,USJ 7 (KJL),63
KG18A,Bukit Bintang,KJ31,USJ 7 (KJL),61
KG20,Tun Razak Exchange (TRX),KJ31,USJ 7 (KJL),59
KG21,Cochrane,KJ31,USJ 7 (KJL),57
KG22,Maluri (SBK),KJ31,USJ 7 (KJL),53
KG23,Taman Pertama,KJ31,USJ 7 (KJL),49
KG24,Taman Midah,KJ31,USJ 7 (KJL),78
KG25,Taman Mutiara,KJ31,USJ 7 (KJL),75
KG26,Taman Connaught,KJ31,USJ 7 (KJL),70
KG27,Taman Suntex,KJ31,USJ 7 (KJL),68
KG28,Sri Raya,KJ31,USJ 7 (KJL),64
KG29,Bandar Tun Hussein Onn,KJ31,USJ 7 (KJL),62
KG30,Batu 11 Cheras,KJ31,USJ 7 (KJL),60
KG31,Bukit Dukung,KJ31,USJ 7 (KJL),58
KG33,Sungai Jernih,KJ31,USJ 7 (KJL),54
KG34,Stadium Kajang,KJ31,USJ 7 (KJL),50
KG35,Kajang,KJ31,USJ 7 (KJL),79
KJ1,Gombak,KJ32,Taipan,73
KJ2,Taman Melati,KJ32,Taipan,70
KJ3,Wangsa Maju,KJ32,Taipan,66
KJ4,Sri Rampai,KJ32,Taipan,64
KJ5,Setiawangsa,KJ32,Taipan,58
KJ6,Jelatek,KJ32,Taipan,56
KJ7,Dato' Keramat,KJ32,Taipan,55
KJ8,Damai,KJ32,Taipan,54
KJ9,Ampang Park,KJ32,Taipan,52
KJ10,KLCC,KJ32,Taipan,51
KJ11,Kampung Baru,KJ32,Taipan,49
KJ12,Dang Wangi,KJ32,Taipan,47
KJ13,Masjid Jamek (KJL),KJ32,Taipan,45
KJ14,Pasar Seni (KJL),KJ32,Taipan,44
KJ15,KL Sentral (KJL),KJ32,Taipan,41
KJ16,Bangsar,KJ32,Taipan,39
KJ17,Abdullah Hukum,KJ32,Taipan,36
KJ18,Kerinchi,KJ32,Taipan,35
KJ19,Universiti,KJ32,Taipan,33
KJ20,Taman Jaya,KJ32,Taipan,29
KJ21,Asia Jaya,KJ32,Taipan,27
KJ22,Taman Paramount,KJ32,Taipan,24
KJ23,Taman Bahagia,KJ32,Taipan,21
KJ24,Kelana Jaya,KJ32,Taipan,19
KJ25,Lembah Subang,KJ32,Taipan,16
KJ26,Ara Damansara,KJ32,Taipan,14
KJ27,Glenmarie,KJ32,Taipan,11
KJ28,Subang Jaya,KJ32,Taipan,10
KJ29,SS 15,KJ32,Taipan,6
KJ30,SS 18,KJ32,Taipan,4
KJ31,USJ 7 (KJL),KJ32,Taipan,1
KJ32,Taipan,KJ32,Taipan,0
KJ33,Wawasan,KJ32,Taipan,3
KJ34,USJ 21,KJ32,Taipan,5
KJ35,Alam Megah,KJ32,Taipan,8
KJ36,Subang Alam,KJ32,Taipan,11
KJ37,Putra Heights (KJL),KJ32,Taipan,15
KG4,Sungai Buloh,KJ32,Taipan,77
KG5,Kampung Selamat,KJ32,Taipan,74
KG5A,Kwasa Damansara,KJ32,Taipan,69
KG6,Kwasa Sentral,KJ32,Taipan,67
KG7,Kota Damansara,KJ32,Taipan,63
KG8,Surian,KJ32,Taipan,61
KG9,Mutiara Damansara,KJ32,Taipan,59
KG10,Bandar Utama,KJ32,Taipan,57
KG12,TTDI,KJ32,Taipan,53
KG12A,Phileo Damansara,KJ32,Taipan,49
KG13,Pusat Bandar Damansara,KJ32,Taipan,78
KG14,Semantan,KJ32,Taipan,75
KG15,Muzium Negara,KJ32,Taipan,70
KG16,Pasar Seni (SBK),KJ32,Taipan,68
KG17,Merdeka,KJ32,Taipan,64
KG18A,Bukit Bintang,KJ32,Taipan,62
KG20,Tun Razak Exchange (TRX),KJ32,Taipan,60
KG21,Cochrane,KJ32,Taipan,58
KG22,Maluri (SBK),KJ32,Taipan,54
KG23,Taman Pertama,KJ32,Taipan,50
KG24,Taman Midah,KJ32,Taipan,79
KG25,Taman Mutiara,KJ32,Taipan,76
KG26,Taman Connaught,KJ32,Taipan,71
KG27,Taman Suntex,KJ32,Taipan,69
KG28,Sri Raya,KJ32,Taipan,65
KG29,Bandar Tun Hussein Onn,KJ32,Taipan,63
KG30,Batu 11 Cheras,KJ32,Taipan,61
KG31,Bukit Dukung,KJ32,Taipan,59
KG33,Sungai Jernih,KJ32,Taipan,55
KG34,Stadium Kajang,KJ32,Taipan,51
KG35,Kajang,KJ32,Taipan,80
KJ1,Gombak,KJ33,Wawasan,76
KJ2,Taman Melati,KJ33,Wawasan,73
KJ3,Wangsa Maju,KJ33,Wawasan,69
KJ4,Sri Rampai,KJ33,Wawasan,67
KJ5,Setiawangsa,KJ33,Wawasan,61
KJ6,Jelatek,KJ33,Wawasan,59
KJ7,Dato' Keramat,KJ33,Wawasan,58
KJ8,Damai,KJ33,Wawasan,57
KJ9,Ampang Park,KJ33,Wawasan,55
KJ10,KLCC,KJ33,Wawasan,54
KJ11,Kampung Baru,KJ33,Wawasan,52
KJ12,Dang Wangi,KJ33,Wawasan,50
KJ13,Masjid Jamek (KJL),KJ33,Wawasan,48
KJ14,Pasar Seni (KJL),KJ33,Wawasan,47
KJ15,KL Sentral (KJL),KJ33,Wawasan,44
KJ16,Bangsar,KJ33,Wawasan,42
KJ17,Abdullah Hukum,KJ33,Wawasan,39
KJ18,Kerinchi,KJ33,Wawasan,38
KJ19,Universiti,KJ33,Wawasan,36
KJ20,Taman Jaya,KJ33,Wawasan,32
KJ21,Asia Jaya,KJ33,Wawasan,30
KJ22,Taman Paramount,KJ33,Wawasan,27
KJ23,Taman Bahagia,KJ33,Wawasan,24
KJ24,Kelana Jaya,KJ33,Wawasan,22
KJ25,Lembah Subang,KJ33,Wawasan,19
KJ26,Ara Damansara,KJ33,Wawasan,17
KJ27,Glenmarie,KJ33,Wawasan,14
KJ28,Subang Jaya,KJ33,Wawasan,13
KJ29,SS 15,KJ33,Wawasan,9
KJ30,SS 18,KJ33,Wawasan,7
KJ31,USJ 7 (KJL),KJ33,Wawasan,4
KJ32,Taipan,KJ33,Wawasan,3
KJ33,Wawasan,KJ33,Wawasan,0
KJ34,USJ 21,KJ33,Wawasan,2
KJ35,Alam Megah,KJ33,Wawasan,5
KJ36,Subang Alam,KJ33,Wawasan,8
KJ37,Putra Heights (KJL),KJ33,Wawasan,12
KG4,Sungai Buloh,KJ33,Wawasan,80
KG5,Kampung Selamat,KJ33,Wawasan,77
KG5A,Kwasa Damansara,KJ33,Wawasan,72
KG6,Kwasa Sentral,KJ33,Wawasan,70
KG7,Kota Damansara,KJ33,Wawasan,66
KG8,Surian,KJ33,Wawasan,64
KG9,Mutiara Damansara,KJ33,Wawasan,62
KG10,Bandar Utama,KJ33,Wawasan,60
KG12,TTDI,KJ33,Wawasan,56
KG12A,Phileo Damansara,KJ33,Wawasan,52
KG13,Pusat Bandar Damansara,KJ33,Wawasan,81
KG14,Semantan,KJ33,Wawasan,78
KG15,Muzium Negara,KJ33,Wawasan,73
KG16,Pasar Seni (SBK),KJ33,Wawasan,71
KG17,Merdeka,KJ33,Wawasan,67
KG18A,Bukit Bintang,KJ33,Wawasan,65
KG20,Tun Razak Exchange (TRX),KJ33,Wawasan,63
KG21,Cochrane,KJ33,Wawasan,61
KG22,Maluri (SBK),KJ33,Wawasan,57
KG23,Taman Pertama,KJ33,Wawasan,53
KG24,Taman Midah,KJ33,Wawasan,82
KG25,Taman Mutiara,KJ33,Wawasan,79
KG26,Taman Connaught,KJ33,Wawasan,74
KG27,Taman Suntex,KJ33,Wawasan,72
KG28,Sri Raya,KJ33,Wawasan,68
KG29,Bandar Tun Hussein Onn,KJ33,Wawasan,66
KG30,Batu 11 Cheras,KJ33,Wawasan,64
KG31,Bukit Dukung,KJ33,Wawasan,62
KG33,Sungai Jernih,KJ33,Wawasan,58
KG34,Stadium Kajang,KJ33,Wawasan,54
KG35,Kajang,KJ33,Wawasan,83
KJ1,Gombak,KJ34,USJ 21,78
KJ2,Taman Melati,KJ34,USJ 21,75
KJ3,Wangsa Maju,KJ34,USJ 21,71
KJ4,Sri Rampai,KJ34,USJ 21,69
KJ5,Setiawangsa,KJ34,USJ 21,63
KJ6,Jelatek,KJ34,USJ 21,61
KJ7,Dato' Keramat,KJ34,USJ 21,60
KJ8,Damai,KJ34,USJ 21,59
KJ9,Ampang Park,KJ34,USJ 21,57
KJ10,KLCC,KJ34,USJ 21,56
KJ11,Kampung Baru,KJ34,USJ 21,54
KJ12,Dang Wangi,KJ34,USJ 21,52
KJ13,Masjid Jamek (KJL),KJ34,USJ 21,50
KJ14,Pasar Seni (KJL),KJ34,USJ 21,49
KJ15,KL Sentral (KJL),KJ34,USJ 21,46
KJ16,Bangsar,KJ34,USJ 21,44
KJ17,Abdullah Hukum,KJ34,USJ 21,41
KJ18,Kerinchi,KJ34,USJ 21,40
KJ19,Universiti,KJ34,USJ 21,38
KJ20,Taman Jaya,KJ34,USJ 21,34
KJ21,Asia Jaya,KJ34,USJ 21,32
KJ22,Taman Paramount,KJ34,USJ 21,29
KJ23,Taman Bahagia,KJ34,USJ 21,26
KJ24,Kelana Jaya,KJ34,USJ 21,24
KJ25,Lembah Subang,KJ34,USJ 21,21
KJ26,Ara Damansara,KJ34,USJ 21,19
KJ27,Glenmarie,KJ34,USJ 21,16
KJ28,Subang Jaya,KJ34,USJ 21,15
KJ29,SS 15,KJ34,USJ 21,11
KJ30,SS 18,KJ34,USJ 21,9
KJ31,USJ 7 (KJL),KJ34,USJ 21,6
KJ32,Taipan,KJ34,USJ 21,5
KJ33,Wawasan,KJ34,USJ 21,2
KJ34,USJ 21,KJ34,USJ 21,0
KJ35,Alam Megah,KJ34,USJ 21,3
KJ36,Subang Alam,KJ34,USJ 21,6
KJ37,Putra Heights (KJL),KJ34,USJ 21,10
KG4,Sungai Buloh,KJ34,USJ 21,82
KG5,Kampung Selamat,KJ34,USJ 21,79
KG5A,Kwasa Damansara,KJ34,USJ 21,74
KG6,Kwasa Sentral,KJ34,USJ 21,72
KG7,Kota Damansara,KJ34,USJ 21,68
KG8,Surian,KJ34,USJ 21,66
KG9,Mutiara Damansara,KJ34,USJ 21,64
KG10,Bandar Utama,KJ34,USJ 21,62
KG12,TTDI,KJ34,USJ 21,58
KG12A,Phileo Damansara,KJ34,USJ 21,54
KG13,Pusat Bandar Damansara,KJ34,USJ 21,83
KG14,Semantan,KJ34,USJ 21,80
KG15,Muzium Negara,KJ34,USJ 21,75
KG16,Pasar Seni (SBK),KJ34,USJ 21,73
KG17,Merdeka,KJ34,USJ 21,69
KG18A,Bukit Bintang,KJ34,USJ 21,67
KG20,Tun Razak Exchange (TRX),KJ34,USJ 21,65
KG21,Cochrane,KJ34,USJ 21,63
KG22,Maluri (SBK),KJ34,USJ 21,59
KG23,Taman Pertama,KJ34,USJ 21,55
KG24,Taman Midah,KJ34,USJ 21,84
KG25,Taman Mutiara,KJ34,USJ 21,81
KG26,Taman Connaught,KJ34,USJ 21,76
KG27,Taman Suntex,KJ34,USJ 21,74
KG28,Sri Raya,KJ34,USJ 21,70
KG29,Bandar Tun Hussein Onn,KJ34,USJ 21,68
KG30,Batu 11 Cheras,KJ34,USJ 21,66
KG31,Bukit Dukung,KJ34,USJ 21,64
KG33,Sungai Jernih,KJ34,USJ 21,60
KG34,Stadium Kajang,KJ34,USJ 21,56
KG35,Kajang,KJ34,USJ 21,85
KJ1,Gombak,KJ35,Alam Megah,81
KJ2,Taman Melati,KJ35,Alam Megah,78
KJ3,Wangsa Maju,KJ35,Alam Megah,74
KJ4,Sri Rampai,KJ35,Alam Megah,72
KJ5,Setiawangsa,KJ35,Alam Megah,66
KJ6,Jelatek,KJ35,Alam Megah,64
KJ7,Dato' Keramat,KJ35,Alam Megah,63
KJ8,Damai,KJ35,Alam Megah,62
KJ9,Ampang Park,KJ35,Alam Megah,60
KJ10,KLCC,KJ35,Alam Megah,59
KJ11,Kampung Baru,KJ35,Alam Megah,57
KJ12,Dang Wangi,KJ35,Alam Megah,55
KJ13,Masjid Jamek (KJL),KJ35,Alam Megah,53
KJ14,Pasar Seni (KJL),KJ35,Alam Megah,52
KJ15,KL Sentral (KJL),KJ35,Alam Megah,49
KJ16,Bangsar,KJ35,Alam Megah,47
KJ17,Abdullah Hukum,KJ35,Alam Megah,44
KJ18,Kerinchi,KJ35,Alam Megah,43
KJ19,Universiti,KJ35,Alam Megah,41
KJ20,Taman Jaya,KJ35,Alam Megah,37
KJ21,Asia Jaya,KJ35,Alam Megah,35
KJ22,Taman Paramount,KJ35,Alam Megah,32
KJ23,Taman Bahagia,KJ35,Alam Megah,29
KJ24,Kelana Jaya,KJ35,Alam Megah,27
KJ25,Lembah Subang,KJ35,Alam Megah,24
KJ26,Ara Damansara,KJ35,Alam Megah,22
KJ27,Glenmarie,KJ35,Alam Megah,19
KJ28,Subang Jaya,KJ35,Alam Megah,18
KJ29,SS 15,KJ35,Alam Megah,14
KJ30,SS 18,KJ35,Alam Megah,12
KJ31,USJ 7 (KJL),KJ35,Alam Megah,9
KJ32,Taipan,KJ35,Alam Megah,8
KJ33,Wawasan,KJ35,Alam Megah,5
KJ34,USJ 21,KJ35,Alam Megah,3
KJ35,Alam Megah,KJ35,Alam Megah,0
KJ36,Subang Alam,KJ35,Alam Megah,3
KJ37,Putra Heights (KJL),KJ35,Alam Megah,7
KG4,Sungai Buloh,KJ35,Alam Megah,85
KG5,Kampung Selamat,KJ35,Alam Megah,82
KG5A,Kwasa Damansara,KJ35,Alam Megah,77
KG6,Kwasa Sentral,KJ35,Alam Megah,75
KG7,Kota Damansara,KJ35,Alam Megah,71
KG8,Surian,KJ35,Alam Megah,69
KG9,Mutiara Damansara,KJ35,Alam Megah,67
KG10,Bandar Utama,KJ35,Alam Megah,65
KG12,TTDI,KJ35,Alam Megah,61
KG12A,Phileo Damansara,KJ35,Alam Megah,57
KG13,Pusat Bandar Damansara,KJ35,Alam Megah,86
KG14,Semantan,KJ35,Alam Megah,83
KG15,Muzium Negara,KJ35,Alam Megah,78
KG16,Pasar Seni (SBK),KJ35,Alam Megah,76
KG17,Merdeka,KJ35,Alam Megah,72
KG18A,Bukit Bintang,KJ35,Alam Megah,70
KG20,Tun Razak Exchange (TRX),KJ35,Alam Megah,68
KG21,Cochrane,KJ35,Alam Megah,66
KG22,Maluri (SBK),KJ35,Alam Megah,62
KG23,Taman Pertama,KJ35,Alam Megah,58
KG24,Taman Midah,KJ35,Alam Megah,87
KG25,Taman Mutiara,KJ35,Alam Megah,84
KG26,Taman Connaught,KJ35,Alam Megah,79
KG27,Taman Suntex,KJ35,Alam Megah,77
KG28,Sri Raya,KJ35,Alam Megah,73
KG29,Bandar Tun Hussein Onn,KJ35,Alam Megah,71
KG30,Batu 11 Cheras,KJ35,Alam Megah,69
KG31,Bukit Dukung,KJ35,Alam Megah,67
KG33,Sungai Jernih,KJ35,Alam Megah,63
KG34,Stadium Kajang,KJ35,Alam Megah,59
KG35,Kajang,KJ35,Alam Megah,88
KJ1,Gombak,KJ36,Subang Alam,84
KJ2,Taman Melati,KJ36,Subang Alam,81
KJ3,Wangsa Maju,KJ36,Subang Alam,77
KJ4,Sri Rampai,KJ36,Subang Alam,75
KJ5,Setiawangsa,KJ36,Subang Alam,69
KJ6,Jelatek,KJ36,Subang Alam,67
KJ7,Dato' Keramat,KJ36,Subang Alam,66
KJ8,Damai,KJ36,Subang Alam,65
KJ9,Ampang Park,KJ36,Subang Alam,63
KJ10,KLCC,KJ36,Subang Alam,62
KJ11,Kampung Baru,KJ36,Subang Alam,60
KJ12,Dang Wangi,KJ36,Subang Alam,58
KJ13,Masjid Jamek (KJL),KJ36,Subang Alam,56
KJ14,Pasar Seni (KJL),KJ36,Subang Alam,55
KJ15,KL Sentral (KJL),KJ36,Subang Alam,52
KJ16,Bangsar,KJ36,Subang Alam,50
KJ17,Abdullah Hukum,KJ36,Subang Alam,47
KJ18,Kerinchi,KJ36,Subang Alam,46
KJ19,Universiti,KJ36,Subang Alam,44
KJ20,Taman Jaya,KJ36,Subang Alam,40
KJ21,Asia Jaya,KJ36,Subang Alam,38
KJ22,Taman Paramount,KJ36,Subang Alam,35
KJ23,Taman Bahagia,KJ36,Subang Alam,32
KJ24,Kelana Jaya,KJ36,Subang Alam,30
KJ25,Lembah Subang,KJ36,Subang Alam,27
KJ26,Ara Damansara,KJ36,Subang Alam,25
KJ27,Glenmarie,KJ36,Subang Alam,22
KJ28,Subang Jaya,KJ36,Subang Alam,21
KJ29,SS 15,KJ36,Subang Alam,17
KJ30,SS 18,KJ36,Subang Alam,15
KJ31,USJ 7 (KJL),KJ36,Subang Alam,12
KJ32,Taipan,KJ36,Subang Alam,11
KJ33,Wawasan,KJ36,Subang Alam,8
KJ34,USJ 21,KJ36,Subang Alam,6
KJ35,Alam Megah,KJ36,Subang Alam,3
KJ36,Subang Alam,KJ36,Subang Alam,0
KJ37,Putra Heights (KJL),KJ36,Subang Alam,4
KG4,Sungai Buloh,KJ36,Subang Alam,87
KG5,Kampung Selamat,KJ36,Subang Alam,84
KG5A,Kwasa Damansara,KJ36,Subang Alam,79
KG6,Kwasa Sentral,KJ36,Subang Alam,77
KG7,Kota Damansara,KJ36,Subang Alam,73
KG8,Surian,KJ36,Subang Alam,71
KG9,Mutiara Damansara,KJ36,Subang Alam,69
KG10,Bandar Utama,KJ36,Subang Alam,67
KG12,TTDI,KJ36,Subang Alam,63
KG12A,Phileo Damansara,KJ36,Subang Alam,59
KG13,Pusat Bandar Damansara,KJ36,Subang Alam,88
KG14,Semantan,KJ36,Subang Alam,85
KG15,Muzium Negara,KJ36,Subang Alam,80
KG16,Pasar Seni (SBK),KJ36,Subang Alam,78
KG17,Merdeka,KJ36,Subang Alam,74
KG18A,Bukit Bintang,KJ36,Subang Alam,72
KG20,Tun Razak Exchange (TRX),KJ36,Subang Alam,70
KG21,Cochrane,KJ36,Subang Alam,68
KG22,Maluri (SBK),KJ36,Subang Alam,64
KG23,Taman Pertama,KJ36,Subang Alam,60
KG24,Taman Midah,KJ36,Subang Alam,89
KG25,Taman Mutiara,KJ36,Subang Alam,86
KG26,Taman Connaught,KJ36,Subang Alam,81
KG27,Taman Suntex,KJ36,Subang Alam,79
KG28,Sri Raya,KJ36,Subang Alam,75
KG29,Bandar Tun Hussein Onn,KJ36,Subang Alam,73
KG30,Batu 11 Cheras,KJ36,Subang Alam,71
KG31,Bukit Dukung,KJ36,Subang Alam,69
KG33,Sungai Jernih,KJ36,Subang Alam,65
KG34,Stadium Kajang,KJ36,Subang Alam,61
KG35,Kajang,KJ36,Subang Alam,90
KJ1,Gombak,KJ37,Putra Heights (KJL),88
KJ2,Taman Melati,KJ37,Putra Heights (KJL),85
KJ3,Wangsa Maju,KJ37,Putra Heights (KJL),81
KJ4,Sri Rampai,KJ37,Putra Heights (KJL),79
KJ5,Setiawangsa,KJ37,Putra Heights (KJL),73
KJ6,Jelatek,KJ37,Putra Heights (KJL),71
KJ7,Dato' Keramat,KJ37,Putra Heights (KJL),70
KJ8,Damai,KJ37,Putra Heights (KJL),69
KJ9,Ampang Park,KJ37,Putra Heights (KJL),67
KJ10,KLCC,KJ37,Putra Heights (KJL),66
KJ11,Kampung Baru,KJ37,Putra Heights (KJL),64
KJ12,Dang Wangi,KJ37,Putra Heights (KJL),62
KJ13,Masjid Jamek (KJL),KJ37,Putra Heights (KJL),60
KJ14,Pasar Seni (KJL),KJ37,Putra Heights (KJL),59
KJ15,KL Sentral (KJL),KJ37,Putra Heights (KJL),56
KJ16,Bangsar,KJ37,Putra Heights (KJL),54
KJ17,Abdullah Hukum,KJ37,Putra Heights (KJL),51
KJ18,Kerinchi,KJ37,Putra Heights (KJL),50
KJ19,Universiti,KJ37,Putra Heights (KJL),48
KJ20,Taman Jaya,KJ37,Putra Heights (KJL),44
KJ21,Asia Jaya,KJ37,Putra Heights (KJL),42
KJ22,Taman Paramount,KJ37,Putra Heights (KJL),39
KJ23,Taman Bahagia,KJ37,Putra Heights (KJL),36
KJ24,Kelana Jaya,KJ37,Putra Heights (KJL),34
KJ25,Lembah Subang,KJ37,Putra Heights (KJL),31
KJ26,Ara Damansara,KJ37,Putra Heights (KJL),29
KJ27,Glenmarie,KJ37,Putra Heights (KJL),26
KJ28,Subang Jaya,KJ37,Putra Heights (KJL),25
KJ29,SS 15,KJ37,Putra Heights (KJL),21
KJ30,SS 18,KJ37,Putra Heights (KJL),19
KJ31,USJ 7 (KJL),KJ37,Putra Heights (KJL),16
KJ32,Taipan,KJ37,Putra Heights (KJL),15
KJ33,Wawasan,KJ37,Putra Heights (KJL),12
KJ34,USJ 21,KJ37,Putra Heights (KJL),10
KJ35,Alam Megah,KJ37,Putra Heights (KJL),7
KJ36,Subang Alam,KJ37,Putra Heights (KJL),4
KJ37,Putra Heights (KJL),KJ37,Putra Heights (KJL),0
KG4,Sungai Buloh,KJ37,Putra Heights (KJL),91
KG5,Kampung Selamat,KJ37,Putra Heights (KJL),88
KG5A,Kwasa Damansara,KJ37,Putra Heights (KJL),83
KG6,Kwasa Sentral,KJ37,Putra Heights (KJL),81
KG7,Kota Damansara,KJ37,Putra Heights (KJL),77
KG8,Surian,KJ37,Putra Heights (KJL),75
KG9,Mutiara Damansara,KJ37,Putra Heights (KJL),73
KG10,Bandar Utama,KJ37,Putra Heights (KJL),71
KG12,TTDI,KJ37,Putra Heights (KJL),67
KG12A,Phileo Damansara,KJ37,Putra Heights (KJL),63
KG13,Pusat Bandar Damansara,KJ37,Putra Heights (KJL),92
KG14,Semantan,KJ37,Putra Heights (KJL),89
KG15,Muzium Negara,KJ37,Putra Heights (KJL),84
KG16,Pasar Seni (SBK),KJ37,Putra Heights (KJL),82
KG17,Merdeka,KJ37,Putra Heights (KJL),78
KG18A,Bukit Bintang,KJ37,Putra Heights (KJL),76
KG20,Tun Razak Exchange (TRX),KJ37,Putra Heights (KJL),74
KG21,Cochrane,KJ37,Putra Heights (KJL),72
KG22,Maluri (SBK),KJ37,Putra Heights (KJL),68
KG23,Taman Pertama,KJ37,Putra Heights (KJL),64
KG24,Taman Midah,KJ37,Putra Heights (KJL),93
KG25,Taman Mutiara,KJ37,Putra Heights (KJL),90
KG26,Taman Connaught,KJ37,Putra Heights (KJL),85
KG27,Taman Suntex,KJ37,Putra Heights (KJL),83
KG28,Sri Raya,KJ37,Putra Heights (KJL),79
KG29,Bandar Tun Hussein Onn,KJ37,Putra Heights (KJL),77
KG30,Batu 11 Cheras,KJ37,Putra Heights (KJL),75
KG31,Bukit Dukung,KJ37,Putra Heights (KJL),73
KG33,Sungai Jernih,KJ37,Putra Heights (KJL),69
KG34,Stadium Kajang,KJ37,Putra Heights (KJL),65
KG35,Kajang,KJ37,Putra Heights (KJL),94
KJ1,Gombak,KG4,Sungai Buloh,66
KJ2,Taman Melati,KG4,Sungai Buloh,63
KJ3,Wangsa Maju,KG4,Sungai Buloh,59
KJ4,Sri Rampai,KG4,Sungai Buloh,57
KJ5,Setiawangsa,KG4,Sungai Buloh,51
KJ6,Jelatek,KG4,Sungai Buloh,49
KJ7,Dato' Keramat,KG4,Sungai Buloh,48
KJ8,Damai,KG4,Sungai Buloh,47
KJ9,Ampang Park,KG4,Sungai Buloh,45
KJ10,KLCC,KG4,Sungai Buloh,44
KJ11,Kampung Baru,KG4,Sungai Buloh,42
KJ12,Dang Wangi,KG4,Sungai Buloh,40
KJ13,Masjid Jamek (KJL),KG4,Sungai Buloh,38
KJ14,Pasar Seni (KJL),KG4,Sungai Buloh,37
KJ15,KL Sentral (KJL),KG4,Sungai Buloh,40
KJ16,Bangsar,KG4,Sungai Buloh,42
KJ17,Abdullah Hukum,KG4,Sungai Buloh,45
KJ18,Kerinchi,KG4,Sungai Buloh,46
KJ19,Universiti,KG4,Sungai Buloh,48
KJ20,Taman Jaya,KG4,Sungai Buloh,52
KJ21,Asia Jaya,KG4,Sungai Buloh,54
KJ22,Taman Paramount,KG4,Sungai Buloh,57
KJ23,Taman Bahagia,KG4,Sungai Buloh,60
KJ24,Kelana Jaya,KG4,Sungai Buloh,62
KJ25,Lembah Subang,KG4,Sungai Buloh,65
KJ26,Ara Damansara,KG4,Sungai Buloh,67
KJ27,Glenmarie,KG4,Sungai Buloh,70
