From_ID,Origin,To_ID,Destination,Fare
KG22,Maluri (SBK),KG25,Taman Mutiara,1.8
KG23,Taman Pertama,KG25,Taman Mutiara,1.5
KG24,Taman Midah,KG25,Taman Mutiara,1.3
KG25,Taman Mutiara,KG25,Taman Mutiara,0
KG26,Taman Connaught,KG25,Taman Mutiara,1.2
KG27,Taman Suntex,KG25,Taman Mutiara,1.8
KG28,Sri Raya,KG25,Taman Mutiara,2
KG29,Bandar Tun Hussein Onn,KG25,Taman Mutiara,2.4
KG30,Batu 11 Cheras,KG25,Taman Mutiara,2.6
KG31,Bukit Dukung,KG25,Taman Mutiara,2.7
KG33,Sungai Jernih,KG25,Taman Mutiara,3.3
KG34,Stadium Kajang,KG25,Taman Mutiara,3.4
KG35,Kajang,KG25,Taman Mutiara,3.2
KJ1,Gombak,KG26,Taman Connaught,5.8
KJ2,Taman Melati,KG26,Taman Connaught,5.9
KJ3,Wangsa Maju,KG26,Taman Connaught,5.6
KJ4,Sri Rampai,KG26,Taman Connaught,5.4
KJ5,Setiawangsa,KG26,Taman Connaught,5.2
KJ6,Jelatek,KG26,Taman Connaught,5
KJ7,Dato' Keramat,KG26,Taman Connaught,4.9
KJ8,Damai,KG26,Taman Connaught,4.7
KJ9,Ampang Park,KG26,Taman Connaught,4.4
KJ10,KLCC,KG26,Taman Connaught,4.3
KJ11,Kampung Baru,KG26,Taman Connaught,4.1
KJ12,Dang Wangi,KG26,Taman Connaught,3.8
KJ13,Masjid Jamek (KJL),KG26,Taman Connaught,3.5
KJ14,Pasar Seni (KJL),KG26,Taman Connaught,3
KJ15,KL Sentral (KJL),KG26,Taman Connaught,3.4
KJ16,Bangsar,KG26,Taman Connaught,3.7
KJ17,Abdullah Hukum,KG26,Taman Connaught,4
KJ18,Kerinchi,KG26,Taman Connaught,4.1
KJ19,Universiti,KG26,Taman Connaught,4.2
KJ20,Taman Jaya,KG26,Taman Connaught,4.8
KJ21,Asia Jaya,KG26,Taman Connaught,5
KJ22,Taman Paramount,KG26,Taman Connaught,4.9
KJ23,Taman Bahagia,KG26,Taman Connaught,5.1
KJ24,Kelana Jaya,KG26,Taman Connaught,5.3
KJ25,Lembah Subang,KG26,Taman Connaught,5.2
KJ26,Ara Damansara,KG26,Taman Connaught,5.3
KJ27,Glenmarie,KG26,Taman Connaught,5.5
KJ28,Subang Jaya,KG26,Taman Connaught,5.8
KJ29,SS 15,KG26,Taman Connaught,5.5
KJ30,SS 18,KG26,Taman Connaught,5.5
KJ31,USJ 7 (KJL),KG26,Taman Connaught,5.7
KJ32,Taipan,KG26,Taman Connaught,5.8
KJ33,Wawasan,KG26,Taman Connaught,5.3
KJ34,USJ 21,KG26,Taman Connaught,5.4
KJ35,Alam Megah,KG26,Taman Connaught,5.7
KJ36,Subang Alam,KG26,Taman Connaught,5.3
KJ37,Putra Heights (KJL),KG26,Taman Connaught,4.9
KG4,Sungai Buloh,KG26,Taman Connaught,4.3
KG5,Kampung Selamat,KG26,Taman Connaught,4.2
KG5A,Kwasa Damansara,KG26,Taman Connaught,3.9
KG6,Kwasa Sentral,KG26,Taman Connaught,3.8
KG7,Kota Damansara,KG26,Taman Connaught,3.5
KG8,Surian,KG26,Taman Connaught,3.4
KG9,Mutiara Damansara,KG26,Taman Connaught,3.2
KG10,Bandar Utama,KG26,Taman Connaught,3.8
KG12,TTDI,KG26,Taman Connaught,3.6
KG12A,Phileo Damansara,KG26,Taman Connaught,3.4
KG13,Pusat Bandar Damansara,KG26,Taman Connaught,3.5
KG14,Semantan,KG26,Taman Connaught,3.4
KG15,Muzium Negara,KG26,Taman Connaught,3.3
KG16,Pasar Seni (SBK),KG26,Taman Connaught,3
KG17,Merdeka,KG26,Taman Connaught,2.9
KG18A,Bukit Bintang,KG26,Taman Connaught,2.7
KG20,Tun Razak Exchange (TRX),KG26,Taman Connaught,2.7
KG21,Cochrane,KG26,Taman Connaught,2.4
KG22,Maluri (SBK),KG26,Taman Connaught,2.2
KG23,Taman Pertama,KG26,Taman Connaught,1.8
KG24,Taman Midah,KG26,Taman Connaught,1.7
KG25,Taman Mutiara,KG26,Taman Connaught,1.2
KG26,Taman Connaught,KG26,Taman Connaught,0
KG27,Taman Suntex,KG26,Taman Connaught,1.4
KG28,Sri Raya,KG26,Taman Connaught,1.8
KG29,Bandar Tun Hussein Onn,KG26,Taman Connaught,2
KG30,Batu 11 Cheras,KG26,Taman Connaught,2.2
KG31,Bukit Dukung,KG26,Taman Connaught,2.6
KG33,Sungai Jernih,KG26,Taman Connaught,3
KG34,Stadium Kajang,KG26,Taman Connaught,3.1
KG35,Kajang,KG26,Taman Connaught,3.4
KJ1,Gombak,KG27,Taman Suntex,6.3
KJ2,Taman Melati,KG27,Taman Suntex,6.4
KJ3,Wangsa Maju,KG27,Taman Suntex,6.1
KJ4,Sri Rampai,KG27,Taman Suntex,5.9
KJ5,Setiawangsa,KG27,Taman Suntex,5.7
KJ6,Jelatek,KG27,Taman Suntex,5.5
KJ7,Dato' Keramat,KG27,Taman Suntex,5.4
KJ8,Damai,KG27,Taman Suntex,5.2
KJ9,Ampang Park,KG27,Taman Suntex,4.9
KJ10,KLCC,KG27,Taman Suntex,4.8
KJ11,Kampung Baru,KG27,Taman Suntex,4.6
KJ12,Dang Wangi,KG27,Taman Suntex,4.3
KJ13,Masjid Jamek (KJL),KG27,Taman Suntex,4
KJ14,Pasar Seni (KJL),KG27,Taman Suntex,3.5
KJ15,KL Sentral (KJL),KG27,Taman Suntex,3.8
KJ16,Bangsar,KG27,Taman Suntex,4.1
KJ17,Abdullah Hukum,KG27,Taman Suntex,4.4
KJ18,Kerinchi,KG27,Taman Suntex,4.5
KJ19,Universiti,KG27,Taman Suntex,4.7
KJ20,Taman Jaya,KG27,Taman Suntex,5.2
KJ21,Asia Jaya,KG27,Taman Suntex,5.4
KJ22,Taman Paramount,KG27,Taman Suntex,5.3
KJ23,Taman Bahagia,KG27,Taman Suntex,5.6
KJ24,Kelana Jaya,KG27,Taman Suntex,5.7
KJ25,Lembah Subang,KG27,Taman Suntex,5.6
KJ26,Ara Damansara,KG27,Taman Suntex,5.7
KJ27,Glenmarie,KG27,Taman Suntex,5.9
KJ28,Subang Jaya,KG27,Taman Suntex,6.2
KJ29,SS 15,KG27,Taman Suntex,5.9
KJ30,SS 18,KG27,Taman Suntex,5.9
KJ31,USJ 7 (KJL),KG27,Taman Suntex,6.2
KJ32,Taipan,KG27,Taman Suntex,6.3
KJ33,Wawasan,KG27,Taman Suntex,5.7
KJ34,USJ 21,KG27,Taman Suntex,5.8
KJ35,Alam Megah,KG27,Taman Suntex,6.2
KJ36,Subang Alam,KG27,Taman Suntex,5.8
KJ37,Putra Heights (KJL),KG27,Taman Suntex,5.4
KG4,Sungai Buloh,KG27,Taman Suntex,4.5
KG5,Kampung Selamat,KG27,Taman Suntex,4.4
KG5A,Kwasa Damansara,KG27,Taman Suntex,4.1
KG6,Kwasa Sentral,KG27,Taman Suntex,4
KG7,Kota Damansara,KG27,Taman Suntex,3.7
KG8,Surian,KG27,Taman Suntex,3.6
KG9,Mutiara Damansara,KG27,Taman Suntex,3.4
KG10,Bandar Utama,KG27,Taman Suntex,3.3
KG12,TTDI,KG27,Taman Suntex,3.8
KG12A,Phileo Damansara,KG27,Taman Suntex,3.6
KG13,Pusat Bandar Damansara,KG27,Taman Suntex,3.3
KG14,Semantan,KG27,Taman Suntex,3.7
KG15,Muzium Negara,KG27,Taman Suntex,3.2
KG16,Pasar Seni (SBK),KG27,Taman Suntex,3.5
KG17,Merdeka,KG27,Taman Suntex,3.3
KG18A,Bukit Bintang,KG27,Taman Suntex,3.1
KG20,Tun Razak Exchange (TRX),KG27,Taman Suntex,2.9
KG21,Cochrane,KG27,Taman Suntex,2.6
KG22,Maluri (SBK),KG27,Taman Suntex,2.7
KG23,Taman Pertama,KG27,Taman Suntex,2.3
KG24,Taman Midah,KG27,Taman Suntex,2.1
KG25,Taman Mutiara,KG27,Taman Suntex,1.8
KG26,Taman Connaught,KG27,Taman Suntex,1.4
KG27,Taman Suntex,KG27,Taman Suntex,0
KG28,Sri Raya,KG27,Taman Suntex,1.2
KG29,Bandar Tun Hussein Onn,KG27,Taman Suntex,1.6
KG30,Batu 11 Cheras,KG27,Taman Suntex,1.8
KG31,Bukit Dukung,KG27,Taman Suntex,2.1
KG33,Sungai Jernih,KG27,Taman Suntex,2.6
KG34,Stadium Kajang,KG27,Taman Suntex,2.7
KG35,Kajang,KG27,Taman Suntex,3
KJ1,Gombak,KG28,Sri Raya,6.2
KJ2,Taman Melati,KG28,Sri Raya,6.4
KJ3,Wangsa Maju,KG28,Sri Raya,6
KJ4,Sri Rampai,KG28,Sri Raya,5.8
KJ5,Setiawangsa,KG28,Sri Raya,5.6
KJ6,Jelatek,KG28,Sri Raya,5.4
KJ7,Dato' Keramat,KG28,Sri Raya,5.3
KJ8,Damai,KG28,Sri Raya,5.1
KJ9,Ampang Park,KG28,Sri Raya,4.9
KJ10,KLCC,KG28,Sri Raya,4.8
KJ11,Kampung Baru,KG28,Sri Raya,4.5
KJ12,Dang Wangi,KG28,Sri Raya,4.2
KJ13,Masjid Jamek (KJL),KG28,Sri Raya,3.9
KJ14,Pasar Seni (KJL),KG28,Sri Raya,3.3
KJ15,KL Sentral (KJL),KG28,Sri Raya,3.6
KJ16,Bangsar,KG28,Sri Raya,3.9
KJ17,Abdullah Hukum,KG28,Sri Raya,4.2
KJ18,Kerinchi,KG28,Sri Raya,4.3
KJ19,Universiti,KG28,Sri Raya,4.5
KJ20,Taman Jaya,KG28,Sri Raya,5
KJ21,Asia Jaya,KG28,Sri Raya,5.2
KJ22,Taman Paramount,KG28,Sri Raya,5.1
KJ23,Taman Bahagia,KG28,Sri Raya,5.4
KJ24,Kelana Jaya,KG28,Sri Raya,5.5
KJ25,Lembah Subang,KG28,Sri Raya,5.4
KJ26,Ara Damansara,KG28,Sri Raya,5.5
KJ27,Glenmarie,KG28,Sri Raya,5.7
KJ28,Subang Jaya,KG28,Sri Raya,6
KJ29,SS 15,KG28,Sri Raya,5.6
KJ30,SS 18,KG28,Sri Raya,5.7
KJ31,USJ 7 (KJL),KG28,Sri Raya,6
KJ32,Taipan,KG28,Sri Raya,6.1
KJ33,Wawasan,KG28,Sri Raya,5.5
KJ34,USJ 21,KG28,Sri Raya,5.6
KJ35,Alam Megah,KG28,Sri Raya,6.1
KJ36,Subang Alam,KG28,Sri Raya,5.8
KJ37,Putra Heights (KJL),KG28,Sri Raya,5.4
KG4,Sungai Buloh,KG28,Sri Raya,4.6
KG5,Kampung Selamat,KG28,Sri Raya,4.5
KG5A,Kwasa Damansara,KG28,Sri Raya,4.3
KG6,Kwasa Sentral,KG28,Sri Raya,4.1
KG7,Kota Damansara,KG28,Sri Raya,3.9
KG8,Surian,KG28,Sri Raya,3.7
KG9,Mutiara Damansara,KG28,Sri Raya,3.6
KG10,Bandar Utama,KG28,Sri Raya,3.4
KG12,TTDI,KG28,Sri Raya,3.2
KG12A,Phileo Damansara,KG28,Sri Raya,3.8
KG13,Pusat Bandar Damansara,KG28,Sri Raya,3.5
KG14,Semantan,KG28,Sri Raya,3.3
KG15,Muzium Negara,KG28,Sri Raya,3.4
KG16,Pasar Seni (SBK),KG28,Sri Raya,3.3
KG17,Merdeka,KG28,Sri Raya,3.2
KG18A,Bukit Bintang,KG28,Sri Raya,3.4
KG20,Tun Razak Exchange (TRX),KG28,Sri Raya,3.1
KG21,Cochrane,KG28,Sri Raya,2.9
KG22,Maluri (SBK),KG28,Sri Raya,2.7
KG23,Taman Pertama,KG28,Sri Raya,2.6
KG24,Taman Midah,KG28,Sri Raya,2.4
KG25,Taman Mutiara,KG28,Sri Raya,2
KG26,Taman Connaught,KG28,Sri Raya,1.8
KG27,Taman Suntex,KG28,Sri Raya,1.2
KG28,Sri Raya,KG28,Sri Raya,0
KG29,Bandar Tun Hussein Onn,KG28,Sri Raya,1.3
KG30,Batu 11 Cheras,KG28,Sri Raya,1.5
KG31,Bukit Dukung,KG28,Sri Raya,1.8
KG33,Sungai Jernih,KG28,Sri Raya,2.5
KG34,Stadium Kajang,KG28,Sri Raya,2.7
KG35,Kajang,KG28,Sri Raya,2.7
KJ1,Gombak,KG29,Bandar Tun Hussein Onn,6.5
KJ2,Taman Melati,KG29,Bandar Tun Hussein Onn,6.7
KJ3,Wangsa Maju,KG29,Bandar Tun Hussein Onn,6.3
KJ4,Sri Rampai,KG29,Bandar Tun Hussein Onn,6.1
KJ5,Setiawangsa,KG29,Bandar Tun Hussein Onn,5.9
KJ6,Jelatek,KG29,Bandar Tun Hussein Onn,5.7
KJ7,Dato' Keramat,KG29,Bandar Tun Hussein Onn,5.6
KJ8,Damai,KG29,Bandar Tun Hussein Onn,5.4
KJ9,Ampang Park,KG29,Bandar Tun Hussein Onn,5.2
KJ10,KLCC,KG29,Bandar Tun Hussein Onn,5.1
KJ11,Kampung Baru,KG29,Bandar Tun Hussein Onn,4.8
KJ12,Dang Wangi,KG29,Bandar Tun Hussein Onn,4.5
KJ13,Masjid Jamek (KJL),KG29,Bandar Tun Hussein Onn,4.2
KJ14,Pasar Seni (KJL),KG29,Bandar Tun Hussein Onn,3.5
KJ15,KL Sentral (KJL),KG29,Bandar Tun Hussein Onn,3.9
KJ16,Bangsar,KG29,Bandar Tun Hussein Onn,4.2
KJ17,Abdullah Hukum,KG29,Bandar Tun Hussein Onn,4.5
KJ18,Kerinchi,KG29,Bandar Tun Hussein Onn,4.5
KJ19,Universiti,KG29,Bandar Tun Hussein Onn,4.7
KJ20,Taman Jaya,KG29,Bandar Tun Hussein Onn,5.2
KJ21,Asia Jaya,KG29,Bandar Tun Hussein Onn,5.4
KJ22,Taman Paramount,KG29,Bandar Tun Hussein Onn,5.4
KJ23,Taman Bahagia,KG29,Bandar Tun Hussein Onn,5.6
KJ24,Kelana Jaya,KG29,Bandar Tun Hussein Onn,5.8
KJ25,Lembah Subang,KG29,Bandar Tun Hussein Onn,5.6
KJ26,Ara Damansara,KG29,Bandar Tun Hussein Onn,5.8
KJ27,Glenmarie,KG29,Bandar Tun Hussein Onn,6
KJ28,Subang Jaya,KG29,Bandar Tun Hussein Onn,6.2
KJ29,SS 15,KG29,Bandar Tun Hussein Onn,5.8
KJ30,SS 18,KG29,Bandar Tun Hussein Onn,6
KJ31,USJ 7 (KJL),KG29,Bandar Tun Hussein Onn,6.2
KJ32,Taipan,KG29,Bandar Tun Hussein Onn,6.3
KJ33,Wawasan,KG29,Bandar Tun Hussein Onn,5.7
KJ34,USJ 21,KG29,Bandar Tun Hussein Onn,5.8
KJ35,Alam Megah,KG29,Bandar Tun Hussein Onn,6.4
KJ36,Subang Alam,KG29,Bandar Tun Hussein Onn,6.1
KJ37,Putra Heights (KJL),KG29,Bandar Tun Hussein Onn,5.6
KG4,Sungai Buloh,KG29,Bandar Tun Hussein Onn,4.8
KG5,Kampung Selamat,KG29,Bandar Tun Hussein Onn,4.6
KG5A,Kwasa Damansara,KG29,Bandar Tun Hussein Onn,4.4
KG6,Kwasa Sentral,KG29,Bandar Tun Hussein Onn,4.3
KG7,Kota Damansara,KG29,Bandar Tun Hussein Onn,4
KG8,Surian,KG29,Bandar Tun Hussein Onn,3.9
KG9,Mutiara Damansara,KG29,Bandar Tun Hussein Onn,3.7
KG10,Bandar Utama,KG29,Bandar Tun Hussein Onn,3.6
KG12,TTDI,KG29,Bandar Tun Hussein Onn,3.4
KG12A,Phileo Damansara,KG29,Bandar Tun Hussein Onn,3.2
KG13,Pusat Bandar Damansara,KG29,Bandar Tun Hussein Onn,3.7
KG14,Semantan,KG29,Bandar Tun Hussein Onn,3.5
KG15,Muzium Negara,KG29,Bandar Tun Hussein Onn,3.7
KG16,Pasar Seni (SBK),KG29,Bandar Tun Hussein Onn,3.5
KG17,Merdeka,KG29,Bandar Tun Hussein Onn,3.4
KG18A,Bukit Bintang,KG29,Bandar Tun Hussein Onn,3.2
KG20,Tun Razak Exchange (TRX),KG29,Bandar Tun Hussein Onn,3.4
KG21,Cochrane,KG29,Bandar Tun Hussein Onn,3.2
KG22,Maluri (SBK),KG29,Bandar Tun Hussein Onn,3
KG23,Taman Pertama,KG29,Bandar Tun Hussein Onn,2.7
KG24,Taman Midah,KG29,Bandar Tun Hussein Onn,2.8
KG25,Taman Mutiara,KG29,Bandar Tun Hussein Onn,2.4
KG26,Taman Connaught,KG29,Bandar Tun Hussein Onn,2
KG27,Taman Suntex,KG29,Bandar Tun Hussein Onn,1.6
KG28,Sri Raya,KG29,Bandar Tun Hussein Onn,1.3
KG29,Bandar Tun Hussein Onn,KG29,Bandar Tun Hussein Onn,0
KG30,Batu 11 Cheras,KG29,Bandar Tun Hussein Onn,1.1
KG31,Bukit Dukung,KG29,Bandar Tun Hussein Onn,1.5
KG33,Sungai Jernih,KG29,Bandar Tun Hussein Onn,2.2
KG34,Stadium Kajang,KG29,Bandar Tun Hussein Onn,2.3
KG35,Kajang,KG29,Bandar Tun Hussein Onn,2.7
KJ1,Gombak,KG30,Batu 11 Cheras,6.7
KJ2,Taman Melati,KG30,Batu 11 Cheras,6.8
KJ3,Wangsa Maju,KG30,Batu 11 Cheras,6.5
KJ4,Sri Rampai,KG30,Batu 11 Cheras,6.2
KJ5,Setiawangsa,KG30,Batu 11 Cheras,6.1
KJ6,Jelatek,KG30,Batu 11 Cheras,5.9
KJ7,Dato' Keramat,KG30,Batu 11 Cheras,5.7
KJ8,Damai,KG30,Batu 11 Cheras,5.5
KJ9,Ampang Park,KG30,Batu 11 Cheras,5.3
KJ10,KLCC,KG30,Batu 11 Cheras,5.2
KJ11,Kampung Baru,KG30,Batu 11 Cheras,4.9
KJ12,Dang Wangi,KG30,Batu 11 Cheras,4.7
KJ13,Masjid Jamek (KJL),KG30,Batu 11 Cheras,4.4
KJ14,Pasar Seni (KJL),KG30,Batu 11 Cheras,3.6
KJ15,KL Sentral (KJL),KG30,Batu 11 Cheras,4
KJ16,Bangsar,KG30,Batu 11 Cheras,4.3
KJ17,Abdullah Hukum,KG30,Batu 11 Cheras,4.6
KJ18,Kerinchi,KG30,Batu 11 Cheras,4.7
KJ19,Universiti,KG30,Batu 11 Cheras,4.8
KJ20,Taman Jaya,KG30,Batu 11 Cheras,5.4
KJ21,Asia Jaya,KG30,Batu 11 Cheras,5.5
KJ22,Taman Paramount,KG30,Batu 11 Cheras,5.5
KJ23,Taman Bahagia,KG30,Batu 11 Cheras,5.7
KJ24,Kelana Jaya,KG30,Batu 11 Cheras,5.9
KJ25,Lembah Subang,KG30,Batu 11 Cheras,5.8
KJ26,Ara Damansara,KG30,Batu 11 Cheras,5.9
KJ27,Glenmarie,KG30,Batu 11 Cheras,6.1
KJ28,Subang Jaya,KG30,Batu 11 Cheras,6.3
KJ29,SS 15,KG30,Batu 11 Cheras,6
KJ30,SS 18,KG30,Batu 11 Cheras,6.1
KJ31,USJ 7 (KJL),KG30,Batu 11 Cheras,6.3
KJ32,Taipan,KG30,Batu 11 Cheras,6.4
KJ33,Wawasan,KG30,Batu 11 Cheras,5.9
KJ34,USJ 21,KG30,Batu 11 Cheras,6
KJ35,Alam Megah,KG30,Batu 11 Cheras,6.6
KJ36,Subang Alam,KG30,Batu 11 Cheras,6.2
KJ37,Putra Heights (KJL),KG30,Batu 11 Cheras,5.8
KG4,Sungai Buloh,KG30,Batu 11 Cheras,4.8
KG5,Kampung Selamat,KG30,Batu 11 Cheras,4.7
KG5A,Kwasa Damansara,KG30,Batu 11 Cheras,4.5
KG6,Kwasa Sentral,KG30,Batu 11 Cheras,4.4
KG7,Kota Damansara,KG30,Batu 11 Cheras,4.1
KG8,Surian,KG30,Batu 11 Cheras,4
KG9,Mutiara Damansara,KG30,Batu 11 Cheras,3.8
KG10,Bandar Utama,KG30,Batu 11 Cheras,3.6
KG12,TTDI,KG30,Batu 11 Cheras,3.5
KG12A,Phileo Damansara,KG30,Batu 11 Cheras,3.3
KG13,Pusat Bandar Damansara,KG30,Batu 11 Cheras,3.8
KG14,Semantan,KG30,Batu 11 Cheras,3.6
KG15,Muzium Negara,KG30,Batu 11 Cheras,3.2
KG16,Pasar Seni (SBK),KG30,Batu 11 Cheras,3.6
KG17,Merdeka,KG30,Batu 11 Cheras,3.5
KG18A,Bukit Bintang,KG30,Batu 11 Cheras,3.3
KG20,Tun Razak Exchange (TRX),KG30,Batu 11 Cheras,3.1
KG21,Cochrane,KG30,Batu 11 Cheras,3.3
KG22,Maluri (SBK),KG30,Batu 11 Cheras,3.2
KG23,Taman Pertama,KG30,Batu 11 Cheras,2.8
KG24,Taman Midah,KG30,Batu 11 Cheras,2.7
KG25,Taman Mutiara,KG30,Batu 11 Cheras,2.6
KG26,Taman Connaught,KG30,Batu 11 Cheras,2.2
KG27,Taman Suntex,KG30,Batu 11 Cheras,1.8
KG28,Sri Raya,KG30,Batu 11 Cheras,1.5
KG29,Bandar Tun Hussein Onn,KG30,Batu 11 Cheras,1.1
KG30,Batu 11 Cheras,KG30,Batu 11 Cheras,0
KG31,Bukit Dukung,KG30,Batu 11 Cheras,1.3
KG33,Sungai Jernih,KG30,Batu 11 Cheras,2
KG34,Stadium Kajang,KG30,Batu 11 Cheras,2.2
KG35,Kajang,KG30,Batu 11 Cheras,2.5
KJ1,Gombak,KG31,Bukit Dukung,6.6
KJ2,Taman Melati,KG31,Bukit Dukung,6.7
KJ3,Wangsa Maju,KG31,Bukit Dukung,6.4
KJ4,Sri Rampai,KG31,Bukit Dukung,6.1
KJ5,Setiawangsa,KG31,Bukit Dukung,6
KJ6,Jelatek,KG31,Bukit Dukung,5.8
KJ7,Dato' Keramat,KG31,Bukit Dukung,5.6
KJ8,Damai,KG31,Bukit Dukung,5.5
KJ9,Ampang Park,KG31,Bukit Dukung,5.2
KJ10,KLCC,KG31,Bukit Dukung,5.1
KJ11,Kampung Baru,KG31,Bukit Dukung,4.8
KJ12,Dang Wangi,KG31,Bukit Dukung,4.6
KJ13,Masjid Jamek (KJL),KG31,Bukit Dukung,4.3
KJ14,Pasar Seni (KJL),KG31,Bukit Dukung,3.3
KJ15,KL Sentral (KJL),KG31,Bukit Dukung,3.7
KJ16,Bangsar,KG31,Bukit Dukung,4
KJ17,Abdullah Hukum,KG31,Bukit Dukung,4.3
KJ18,Kerinchi,KG31,Bukit Dukung,4.3
KJ19,Universiti,KG31,Bukit Dukung,4.5
KJ20,Taman Jaya,KG31,Bukit Dukung,5
KJ21,Asia Jaya,KG31,Bukit Dukung,5.2
KJ22,Taman Paramount,KG31,Bukit Dukung,5.2
KJ23,Taman Bahagia,KG31,Bukit Dukung,5.4
KJ24,Kelana Jaya,KG31,Bukit Dukung,5.6
KJ25,Lembah Subang,KG31,Bukit Dukung,5.4
KJ26,Ara Damansara,KG31,Bukit Dukung,5.6
KJ27,Glenmarie,KG31,Bukit Dukung,5.8
KJ28,Subang Jaya,KG31,Bukit Dukung,6
KJ29,SS 15,KG31,Bukit Dukung,5.6
KJ30,SS 18,KG31,Bukit Dukung,5.8
KJ31,USJ 7 (KJL),KG31,Bukit Dukung,6
KJ32,Taipan,KG31,Bukit Dukung,6.1
KJ33,Wawasan,KG31,Bukit Dukung,5.5
KJ34,USJ 21,KG31,Bukit Dukung,5.6
KJ35,Alam Megah,KG31,Bukit Dukung,6.5
KJ36,Subang Alam,KG31,Bukit Dukung,6.1
KJ37,Putra Heights (KJL),KG31,Bukit Dukung,5.7
KG4,Sungai Buloh,KG31,Bukit Dukung,5
KG5,Kampung Selamat,KG31,Bukit Dukung,4.9
KG5A,Kwasa Damansara,KG31,Bukit Dukung,4.6
KG6,Kwasa Sentral,KG31,Bukit Dukung,4.5
KG7,Kota Damansara,KG31,Bukit Dukung,4.3
KG8,Surian,KG31,Bukit Dukung,4.1
KG9,Mutiara Damansara,KG31,Bukit Dukung,3.9
KG10,Bandar Utama,KG31,Bukit Dukung,3.8
KG12,TTDI,KG31,Bukit Dukung,3.6
KG12A,Phileo Damansara,KG31,Bukit Dukung,3.5
KG13,Pusat Bandar Damansara,KG31,Bukit Dukung,3.2
KG14,Semantan,KG31,Bukit Dukung,3.1
KG15,Muzium Negara,KG31,Bukit Dukung,3.5
KG16,Pasar Seni (SBK),KG31,Bukit Dukung,3.3
KG17,Merdeka,KG31,Bukit Dukung,3.8
KG18A,Bukit Bintang,KG31,Bukit Dukung,3.6
KG20,Tun Razak Exchange (TRX),KG31,Bukit Dukung,3.4
KG21,Cochrane,KG31,Bukit Dukung,3.2
KG22,Maluri (SBK),KG31,Bukit Dukung,3.1
KG23,Taman Pertama,KG31,Bukit Dukung,3.2
KG24,Taman Midah,KG31,Bukit Dukung,3
KG25,Taman Mutiara,KG31,Bukit Dukung,2.7
KG26,Taman Connaught,KG31,Bukit Dukung,2.6
KG27,Taman Suntex,KG31,Bukit Dukung,2.1
KG28,Sri Raya,KG31,Bukit Dukung,1.8
KG29,Bandar Tun Hussein Onn,KG31,Bukit Dukung,1.5
KG30,Batu 11 Cheras,KG31,Bukit Dukung,1.3
KG31,Bukit Dukung,KG31,Bukit Dukung,0
KG33,Sungai Jernih,KG31,Bukit Dukung,1.7
KG34,Stadium Kajang,KG31,Bukit Dukung,1.8
KG35,Kajang,KG31,Bukit Dukung,2.1
KJ1,Gombak,KG33,Sungai Jernih,7.1
KJ2,Taman Melati,KG33,Sungai Jernih,7.2
KJ3,Wangsa Maju,KG33,Sungai Jernih,6.9
KJ4,Sri Rampai,KG33,Sungai Jernih,6.6
KJ5,Setiawangsa,KG33,Sungai Jernih,6.5
KJ6,Jelatek,KG33,Sungai Jernih,6.3
KJ7,Dato' Keramat,KG33,Sungai Jernih,6.1
KJ8,Damai,KG33,Sungai Jernih,5.9
KJ9,Ampang Park,KG33,Sungai Jernih,5.7
KJ10,KLCC,KG33,Sungai Jernih,5.6
KJ11,Kampung Baru,KG33,Sungai Jernih,5.3
KJ12,Dang Wangi,KG33,Sungai Jernih,5.1
KJ13,Masjid Jamek (KJL),KG33,Sungai Jernih,4.8
KJ14,Pasar Seni (KJL),KG33,Sungai Jernih,3.7
KJ15,KL Sentral (KJL),KG33,Sungai Jernih,4.1
KJ16,Bangsar,KG33,Sungai Jernih,4.4
KJ17,Abdullah Hukum,KG33,Sungai Jernih,4.7
KJ18,Kerinchi,KG33,Sungai Jernih,4.7
KJ19,Universiti,KG33,Sungai Jernih,4.9
KJ20,Taman Jaya,KG33,Sungai Jernih,5.4
KJ21,Asia Jaya,KG33,Sungai Jernih,5.6
KJ22,Taman Paramount,KG33,Sungai Jernih,5.6
KJ23,Taman Bahagia,KG33,Sungai Jernih,5.8
KJ24,Kelana Jaya,KG33,Sungai Jernih,6
KJ25,Lembah Subang,KG33,Sungai Jernih,5.8
KJ26,Ara Damansara,KG33,Sungai Jernih,6
KJ27,Glenmarie,KG33,Sungai Jernih,6.2
KJ28,Subang Jaya,KG33,Sungai Jernih,6.4
KJ29,SS 15,KG33,Sungai Jernih,6
KJ30,SS 18,KG33,Sungai Jernih,6.2
KJ31,USJ 7 (KJL),KG33,Sungai Jernih,6.4
KJ32,Taipan,KG33,Sungai Jernih,6.5
KJ33,Wawasan,KG33,Sungai Jernih,5.9
KJ34,USJ 21,KG33,Sungai Jernih,6
KJ35,Alam Megah,KG33,Sungai Jernih,7
KJ36,Subang Alam,KG33,Sungai Jernih,6.6
KJ37,Putra Heights (KJL),KG33,Sungai Jernih,6.2
KG4,Sungai Buloh,KG33,Sungai Jernih,6.2
KG5,Kampung Selamat,KG33,Sungai Jernih,6
KG5A,Kwasa Damansara,KG33,Sungai Jernih,5.7
KG6,Kwasa Sentral,KG33,Sungai Jernih,5.6
KG7,Kota Damansara,KG33,Sungai Jernih,5.3
KG8,Surian,KG33,Sungai Jernih,5.1
